"COLUMN_NAME","DATA_TYPE","NULLABLE","DATA_DEFAULT","COLUMN_ID","COMMENTS","INSERTABLE","UPDATABLE","DELETABLE"
"TCPIP_IP6S_SOURCE_SAMESCOPE_5","NUMBER","Yes","",224,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_6","NUMBER","Yes","",225,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_7","NUMBER","Yes","",226,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_8","NUMBER","Yes","",227,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_9","NUMBER","Yes","",228,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_10","NUMBER","Yes","",229,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_11","NUMBER","Yes","",230,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_12","NUMBER","Yes","",231,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_13","NUMBER","Yes","",232,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_14","NUMBER","Yes","",233,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_15","NUMBER","Yes","",234,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_SAMESCOPE_16","NUMBER","Yes","",235,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_1","NUMBER","Yes","",236,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_2","NUMBER","Yes","",237,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_3","NUMBER","Yes","",238,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_4","NUMBER","Yes","",239,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_5","NUMBER","Yes","",240,"","YES","YES","YES"
"TCPIP_IP6S_SOURCE_OTHERSCOP_6","NUMBER","Yes","",241,"","YES","YES","YES"
