"COLUMN_NAME","DATA_TYPE","NULLABLE","DATA_DEFAULT","COLUMN_ID","COMMENTS","INSERTABLE","UPDATABLE","DELETABLE"
"IURAMNC_ID","VARCHAR2(255)","No","",4,"","YES","YES","YES"
"IULAC_ID","VARCHAR2(255)","No","",5,"","YES","YES","YES"
"IURARAC_ID","VARCHAR2(255)","No","",6,"","YES","YES","YES"
"IURARNC_ID","VARCHAR2(255)","No","",7,"","YES","YES","YES"
"IUSAMCC_ID","VARCHAR2(255)","No","",8,"","YES","YES","YES"
"IUSAMNC_ID","VARCHAR2(255)","No","",9,"","YES","YES","YES"
"IUSALAC_ID","VARCHAR2(255)","No","",10,"","YES","YES","YES"
"SAC_ID","VARCHAR2(255)","No","",11,"","YES","YES","YES"
"PERIOD_START_TIME","DATE","No","",12,"","YES","YES","YES"
"PERIOD_DURATION","NUMBER","Yes","",13,"","YES","YES","YES"
"IU_SUCC_MO_PDP_CON_ACT","NUMBER","Yes","",14,"","YES","YES","YES"
"IU_FAIL_MO_PDP_CON_ACT","NUMBER","Yes","",15,"","YES","YES","YES"
"IU_MO_SEC_PDP_ACTIVATION_SUCC","NUMBER","Yes","",16,"","YES","YES","YES"
"IU_MO_SEC_PDP_ACT_FAILED","NUMBER","Yes","",17,"","YES","YES","YES"
"IU_SUCC_PDP_CON_MOD_BY_MS","NUMBER","Yes","",18,"","YES","YES","YES"
"IU_FAIL_PDP_CON_MOD_BY_MS","NUMBER","Yes","",19,"","YES","YES","YES"
"IU_SUCC_PDP_CON_MOD_BY_SGSN","NUMBER","Yes","",20,"","YES","YES","YES"
"IU_FAIL_PDP_CON_MOD_BY_SGSN","NUMBER","Yes","",21,"","YES","YES","YES"
"IU_SUCC_PDP_CON_MOD_BY_GGSN","NUMBER","Yes","",22,"","YES","YES","YES"
"IU_FAIL_PDP_CON_MOD_BY_GGSN","NUMBER","Yes","",23,"","YES","YES","YES"
"IU_SUCC_PDP_CON_MOD_BY_RNC","NUMBER","Yes","",24,"","YES","YES","YES"
"IU_FAIL_PDP_CON_MOD_BY_RNC","NUMBER","Yes","",25,"","YES","YES","YES"
"IU_SUCC_PDP_CON_DEACT_BY_MS","NUMBER","Yes","",26,"","YES","YES","YES"
"IU_FAIL_PDP_CON_DEACT_BY_MS","NUMBER","Yes","",27,"","YES","YES","YES"
"IU_SUCC_PDP_CON_DEACT_SGSN","NUMBER","Yes","",28,"","YES","YES","YES"
"IU_FAIL_PDP_CON_DEACT_SGSN","NUMBER","Yes","",29,"","YES","YES","YES"
"IU_SUCC_IMPL_PDP_DEACT_SGSN","NUMBER","Yes","",30,"","YES","YES","YES"
"IU_FAIL_IMPL_PDP_DEACT_SGSN","NUMBER","Yes","",31,"","YES","YES","YES"
"IU_SUCC_IMPL_PDP_DEACT_SGSN_SE","NUMBER","Yes","",32,"","YES","YES","YES"
"IU_FAIL_IMPL_PDP_DEACT_SGSN_SE","NUMBER","Yes","",33,"","YES","YES","YES"
"IU_SUCC_PDP_CON_DEACT_GGSN","NUMBER","Yes","",34,"","YES","YES","YES"
"IU_FAIL_PDP_CON_DEACT_GGSN","NUMBER","Yes","",35,"","YES","YES","YES"
"IU_SUCC_PDP_CON_DEACT_SCP","NUMBER","Yes","",36,"","YES","YES","YES"
"IU_FAIL_PDP_CON_DEACT_SCP","NUMBER","Yes","",37,"","YES","YES","YES"
"IU_FAIL_RT_MO_PDP_ACT_DUE_BW","NUMBER","Yes","",38,"","YES","YES","YES"
"IU_FAIL_RT_PDP_MOD_DUE_BW","NUMBER","Yes","",39,"","YES","YES","YES"
"IU_FAIL_RT_MO_PDP_ACT_DUE_UA","NUMBER","Yes","",40,"","YES","YES","YES"
"IU_FAIL_RT_MO_PDP_ACT_DUE_AVLO","NUMBER","Yes","",41,"","YES","YES","YES"
"IU_FAIL_RT_PDP_MOD_DUE_AVLO","NUMBER","Yes","",42,"","YES","YES","YES"
"IU_SUCC_RT_PDP_CONTEXT_ACT","NUMBER","Yes","",43,"","YES","YES","YES"
"IU_SUCC_RT_PDP_MOD","NUMBER","Yes","",44,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_26","NUMBER","Yes","",45,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_27","NUMBER","Yes","",46,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_28","NUMBER","Yes","",47,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_29","NUMBER","Yes","",48,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_30","NUMBER","Yes","",49,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_31","NUMBER","Yes","",50,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_32","NUMBER","Yes","",51,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_33","NUMBER","Yes","",52,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_34","NUMBER","Yes","",53,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_PRO","NUMBER","Yes","",54,"","YES","YES","YES"
"IU_FAIL_MO_PDP_ACT_OTH","NUMBER","Yes","",55,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_26","NUMBER","Yes","",56,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_30","NUMBER","Yes","",57,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_31","NUMBER","Yes","",58,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_32","NUMBER","Yes","",59,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_33","NUMBER","Yes","",60,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_34","NUMBER","Yes","",61,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_41","NUMBER","Yes","",62,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_42","NUMBER","Yes","",63,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_43","NUMBER","Yes","",64,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_44","NUMBER","Yes","",65,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_45","NUMBER","Yes","",66,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_46","NUMBER","Yes","",67,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_PRO","NUMBER","Yes","",68,"","YES","YES","YES"
"IU_FAIL_SEC_MO_PDP_ACT_OTH","NUMBER","Yes","",69,"","YES","YES","YES"
"IU_FAIL_MO_PDP_CON_MOD_26","NUMBER","Yes","",70,"","YES","YES","YES"
"IU_FAIL_MO_PDP_CON_MOD_32","NUMBER","Yes","",71,"","YES","YES","YES"
"IU_FAIL_MO_PDP_CON_MOD_41","NUMBER","Yes","",72,"","YES","YES","YES"
"IU_FAIL_MO_PDP_CON_MOD_42","NUMBER","Yes","",73,"","YES","YES","YES"
"IU_FAIL_MO_PDP_CON_MOD_44","NUMBER","Yes","",74,"","YES","YES","YES"
"IU_FAIL_MO_PDP_CON_MOD_45","NUMBER","Yes","",75,"","YES","YES","YES"
"IU_FAIL_MO_PDP_CON_MOD_PRO","NUMBER","Yes","",76,"","YES","YES","YES"
"IU_FAIL_MO_PDP_CON_MOD_OTH","NUMBER","Yes","",77,"","YES","YES","YES"
"IU_MO_PDP_DEACT_26","NUMBER","Yes","",78,"","YES","YES","YES"
"IU_MO_PDP_DEACT_36","NUMBER","Yes","",79,"","YES","YES","YES"
"IU_MO_PDP_DEACT_37","NUMBER","Yes","",80,"","YES","YES","YES"
"IU_MO_PDP_DEACT_OTH","NUMBER","Yes","",81,"","YES","YES","YES"
"IU_NWR_PDP_DEACT_36","NUMBER","Yes","",82,"","YES","YES","YES"
"IU_NWR_PDP_DEACT_38","NUMBER","Yes","",83,"","YES","YES","YES"
"IU_NWR_PDP_DEACT_39","NUMBER","Yes","",84,"","YES","YES","YES"
"IU_NWR_PDP_DEACT_OTH","NUMBER","Yes","",85,"","YES","YES","YES"
"IU_GENERAL_UNDEF_ACT_FAILURES","NUMBER","Yes","",86,"","YES","YES","YES"
"IU_SUCC_NWR_DEACT_GGSN_RESTART","NUMBER","Yes","",87,"","YES","YES","YES"
"IU_SUCC_NWR_DEACT_GGSN_FAILURE","NUMBER","Yes","",88,"","YES","YES","YES"
"IU_FAIL_PDP_ACT_MAX_RETRANS","NUMBER","Yes","",89,"","YES","YES","YES"
"IU_FAIL_PDP_ACT_CONTACT_LOST","NUMBER","Yes","",90,"","YES","YES","YES"
