COLUMN_NAME,DATA_TYPE,NULLABLE,DATA_DEFAULT,COLUMN_ID,COMMENTS,INSERTABLE,UPDATABLE,DELETABLE
FAIL_MO_PDP_ACT_MIS_UNK_APN,NUMBER,Yes,,35,,YES,YES,YES
FAIL_MO_PDP_ACT_UNK_ADDR_TYPE,NUMBER,Yes,,36,,YES,YES,YES
FAIL_MO_PDP_ACT_REJ_UNSPEC,NUMBER,Yes,,37,,YES,YES,YES
FAIL_MO_PDP_ACT_SERV_OPT_NS,NUMBER,Yes,,38,,YES,YES,YES
FAIL_MO_PDP_ACT_REQ_SE_OP_NS,NUMBER,Yes,,39,,YES,YES,YES
FAIL_MO_PDP_ACT_NSAPI_USED,NUMBER,Yes,,40,,YES,YES,YES
MO_PDP_ACT_FAIL_SO_OUT_OF_ORD,NUMBER,Yes,,41,,YES,YES,YES
MO_SEC_PDP_ACTIVATION_SUCC,NUMBER,Yes,,42,,YES,YES,YES
MO_SEC_PDP_ACT_FAILED,NUMBER,Yes,,43,,YES,YES,YES
MO_SEC_PDP_ACT_F_INSUF_RES,NUMBER,Yes,,44,,YES,YES,YES
MO_SEC_PDP_ACT_F_REJ_BY_GGSN,NUMBER,Yes,,45,,YES,YES,YES
MO_SEC_PDP_ACT_F_REJ_UNSPEC,NUMBER,Yes,,46,,YES,YES,YES
MO_SEC_PDP_ACT_F_SER_OP_NS,NUMBER,Yes,,47,,YES,YES,YES
MO_SEC_PDP_ACT_F_SER_OP_NSS,NUMBER,Yes,,48,,YES,YES,YES
MO_SEC_PDP_ACT_F_SER_OP_OUT,NUMBER,Yes,,49,,YES,YES,YES
MO_SEC_PDP_ACT_F_SEM_ERR_TFT,NUMBER,Yes,,50,,YES,YES,YES
MO_SEC_PDP_ACT_F_SYN_ERR_TFT,NUMBER,Yes,,51,,YES,YES,YES
MO_SEC_PDP_ACT_F_UNK_PDP_CONT,NUMBER,Yes,,52,,YES,YES,YES
MO_SEC_PDP_ACT_F_SEM_ERR_PF,NUMBER,Yes,,53,,YES,YES,YES
MO_SEC_PDP_ACT_F_SYN_ERR_PF,NUMBER,Yes,,54,,YES,YES,YES
MO_SEC_PDP_ACT_F_WITHOUT_TFT,NUMBER,Yes,,55,,YES,YES,YES
MO_SEC_PDP_ACT_F_PROT_ERROR,NUMBER,Yes,,56,,YES,YES,YES
MO_PDP_MOD_F_INSUF_RES,NUMBER,Yes,,57,,YES,YES,YES
MO_PDP_MOD_F_SER_OP_NS,NUMBER,Yes,,58,,YES,YES,YES
MO_PDP_MOD_F_SEM_ERR_TFT,NUMBER,Yes,,59,,YES,YES,YES
MO_PDP_MOD_F_SYN_ERR_TFT,NUMBER,Yes,,60,,YES,YES,YES
MO_PDP_MOD_F_SEM_ERR_PF,NUMBER,Yes,,61,,YES,YES,YES
MO_PDP_MOD_F_SYN_ERR_PF,NUMBER,Yes,,62,,YES,YES,YES
MO_PDP_MOD_F_PROT_ERR,NUMBER,Yes,,63,,YES,YES,YES
MO_PDP_DEACT_LLC_SNDCP_FAIL,NUMBER,Yes,,64,,YES,YES,YES
MO_PDP_DEACT_INSUF_RES,NUMBER,Yes,,65,,YES,YES,YES
MO_PDP_DEACT_QOS_NA,NUMBER,Yes,,66,,YES,YES,YES
NWR_PDP_DEACT_LLC_SNDCP_FAIL,NUMBER,Yes,,67,,YES,YES,YES
NWR_PDP_DEACT_NET_FAILURE,NUMBER,Yes,,68,,YES,YES,YES
NWR_PDP_DEACT_REACT_REQ,NUMBER,Yes,,69,,YES,YES,YES
RT_MO_PDP_ACT_FAIL_DUE_BANDWID,NUMBER,Yes,,70,,YES,YES,YES
RT_PDP_MOD_FAIL_DUE_BANDWIDTH,NUMBER,Yes,,71,,YES,YES,YES
RT_MO_PDP_ACT_FAIL_DUE_USERS,NUMBER,Yes,,72,,YES,YES,YES
RT_PDP_QOS_DOWNGRADED,NUMBER,Yes,,73,,YES,YES,YES
