"COLUMN_NAME"	"DATA_TYPE"	"NULLABLE"	"DATA_DEFAULT"	"COLUMN_ID"	"COMMENTS"	"INSERTABLE"	"UPDATABLE"	"DELETABLE"
"SUCC_OUTG_INTER_SGSN_RAU_SGW"	"NUMBER"	"Yes"	""	412	""	"YES"	"YES"	"YES"
"FAIL_OUTG_INTER_SGSN_RAU_SGW"	"NUMBER"	"Yes"	""	413	""	"YES"	"YES"	"YES"
"NUM_UE_ST_CHG_RDY_2_STNBY_SGW"	"NUMBER"	"Yes"	""	414	""	"YES"	"YES"	"YES"
"SUCC_OUTG_TAU_2GSGSN_TO_MME"	"NUMBER"	"Yes"	""	415	""	"YES"	"YES"	"YES"
"FAIL_OUTG_TAU_2GSGSN_TO_MME"	"NUMBER"	"Yes"	""	416	""	"YES"	"YES"	"YES"
"SUCC_IN_RAU_MME_TO_2GSGSN"	"NUMBER"	"Yes"	""	417	""	"YES"	"YES"	"YES"
"FAIL_IN_RAU_MME_TO_2GSGSN"	"NUMBER"	"Yes"	""	418	""	"YES"	"YES"	"YES"
"DUR_INTER_SGSN_RA_LA_MIN"	"NUMBER"	"Yes"	""	257	""	"YES"	"YES"	"YES"
"DUR_INTER_SGSN_RA_LA_MAX"	"NUMBER"	"Yes"	""	258	""	"YES"	"YES"	"YES"
"DUR_INTER_SGSN_RA_LA_SUM"	"NUMBER"	"Yes"	""	259	""	"YES"	"YES"	"YES"
"DUR_PERIODICAL_RAU_MIN"	"NUMBER"	"Yes"	""	260	""	"YES"	"YES"	"YES"
"DUR_PERIODICAL_RAU_MAX"	"NUMBER"	"Yes"	""	261	""	"YES"	"YES"	"YES"
"DUR_PERIODICAL_RAU_SUM"	"NUMBER"	"Yes"	""	262	""	"YES"	"YES"	"YES"
"DUR_PERIODICAL_RAU_DEN"	"NUMBER"	"Yes"	""	263	""	"YES"	"YES"	"YES"
"DUR_PERIODICAL_RA_LA_MIN"	"NUMBER"	"Yes"	""	264	""	"YES"	"YES"	"YES"
"DUR_PERIODICAL_RA_LA_MAX"	"NUMBER"	"Yes"	""	265	""	"YES"	"YES"	"YES"
"DUR_PERIODICAL_RA_LA_SUM"	"NUMBER"	"Yes"	""	266	""	"YES"	"YES"	"YES"
"DUR_INTRA_PAPU_RA_W_IMSI_MIN"	"NUMBER"	"Yes"	""	267	""	"YES"	"YES"	"YES"
"DUR_INTRA_PAPU_RA_W_IMSI_MAX"	"NUMBER"	"Yes"	""	268	""	"YES"	"YES"	"YES"
"DUR_INTRA_PAPU_RA_W_IMSI_SUM"	"NUMBER"	"Yes"	""	269	""	"YES"	"YES"	"YES"
"DUR_INTRA_PAPU_RA_W_IMSI_DEN"	"NUMBER"	"Yes"	""	270	""	"YES"	"YES"	"YES"
